lon,lat,name
105.64999999999911,-6.449999999999921,point_144
105.7499999999991,-6.449999999999921,point_145
105.8499999999991,-6.449999999999921,point_146
105.9499999999991,-6.449999999999921,point_147
106.04999999999909,-6.449999999999921,point_148
106.14999999999908,-6.449999999999921,point_149
106.24999999999908,-6.449999999999921,point_150
106.34999999999907,-6.449999999999921,point_151
106.44999999999906,-6.449999999999921,point_152
106.54999999999906,-6.449999999999921,point_153
106.64999999999905,-6.449999999999921,point_154
106.74999999999905,-6.449999999999921,point_155
106.84999999999904,-6.449999999999921,point_156
106.94999999999904,-6.449999999999921,point_157
107.04999999999903,-6.449999999999921,point_158
107.14999999999903,-6.449999999999921,point_159
107.24999999999902,-6.449999999999921,point_160
107.34999999999901,-6.449999999999921,point_161
105.14999999999914,-6.5499999999999226,point_162
105.24999999999913,-6.5499999999999226,point_163
105.34999999999913,-6.5499999999999226,point_164
105.44999999999912,-6.5499999999999226,point_165
105.54999999999912,-6.5499999999999226,point_166
105.64999999999911,-6.5499999999999226,point_167
105.7499999999991,-6.5499999999999226,point_168
105.8499999999991,-6.5499999999999226,point_169
105.9499999999991,-6.5499999999999226,point_170
106.04999999999909,-6.5499999999999226,point_171
106.14999999999908,-6.5499999999999226,point_172
106.24999999999908,-6.5499999999999226,point_173
106.34999999999907,-6.5499999999999226,point_174
106.44999999999906,-6.5499999999999226,point_175
106.54999999999906,-6.5499999999999226,point_176
106.64999999999905,-6.5499999999999226,point_177
106.74999999999905,-6.5499999999999226,point_178
106.84999999999904,-6.5499999999999226,point_179
106.94999999999904,-6.5499999999999226,point_180
107.04999999999903,-6.5499999999999226,point_181
107.14999999999903,-6.5499999999999226,point_182
107.24999999999902,-6.5499999999999226,point_183
107.34999999999901,-6.5499999999999226,point_184
105.14999999999914,-6.649999999999924,point_185
105.24999999999913,-6.649999999999924,point_186
105.34999999999913,-6.649999999999924,point_187
105.44999999999912,-6.649999999999924,point_188
105.54999999999912,-6.649999999999924,point_189
105.64999999999911,-6.649999999999924,point_190
105.7499999999991,-6.649999999999924,point_191
105.8499999999991,-6.649999999999924,point_192
105.9499999999991,-6.649999999999924,point_193
106.04999999999909,-6.649999999999924,point_194
106.14999999999908,-6.649999999999924,point_195
106.24999999999908,-6.649999999999924,point_196
106.34999999999907,-6.649999999999924,point_197
106.44999999999906,-6.649999999999924,point_198
106.54999999999906,-6.649999999999924,point_199
106.64999999999905,-6.649999999999924,point_200
106.74999999999905,-6.649999999999924,point_201
106.84999999999904,-6.649999999999924,point_202
106.94999999999904,-6.649999999999924,point_203
107.04999999999903,-6.649999999999924,point_204
107.14999999999903,-6.649999999999924,point_205
107.24999999999902,-6.649999999999924,point_206
107.34999999999901,-6.649999999999924,point_207
105.14999999999914,-6.749999999999922,point_208
105.24999999999913,-6.749999999999922,point_209
105.34999999999913,-6.749999999999922,point_210
105.44999999999912,-6.749999999999922,point_211
105.54999999999912,-6.749999999999922,point_212
105.64999999999911,-6.749999999999922,point_213
105.7499999999991,-6.749999999999922,point_214
105.8499999999991,-6.749999999999922,point_215
105.9499999999991,-6.749999999999922,point_216
106.04999999999909,-6.749999999999922,point_217
106.14999999999908,-6.749999999999922,point_218
106.24999999999908,-6.749999999999922,point_219
106.34999999999907,-6.749999999999922,point_220
106.44999999999906,-6.749999999999922,point_221
106.54999999999906,-6.749999999999922,point_222
106.64999999999905,-6.749999999999922,point_223
106.74999999999905,-6.749999999999922,point_224
106.84999999999904,-6.749999999999922,point_225
106.94999999999904,-6.749999999999922,point_226
107.04999999999903,-6.749999999999922,point_227
